text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @mariiizrandom: Arya calling The Hound by Sandor showed how much their relationship as evolved.

The Hound not wanting Arya to die with…",05/13/2019,Sandor Clegane,Pos,0.2,0.2,05/13/2019 23:58:58,rt mariiizrandom arya calling the hound by sandor showed how much their relationship a evolved the hound not wanting arya to die with
@KenyonWard70 The hound deserved better.,05/13/2019,Sandor Clegane,Pos,0.5,0.5,05/13/2019 23:58:56,kenyonward70 the hound deserved better
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:45,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:45,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:58:43,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:58:41,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @simran_c_: the hound when he kept stabbing the mountain and he wouldn’t die #gameofthrones #DemThrones https://t.co/rMTK9HnwLj,05/13/2019,Sandor Clegane,Neg,-0.6,0.8,05/13/2019 23:58:41,rt simran_c_ the hound when he kept stabbing the mountain and he wouldn die gameofthrones demthrones http co rmtk9hnwlj
"RT @imshvan: Cersei walking through CLEGANE BOWL like
#GameofThrones 
https://t.co/9uFiaLvKdQ",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:40,rt imshvan cersei walking through clegane bowl like gameofthrones http co 9ufialvkdq
"RT @ditzkoff: Rory McCann, aka Sandor Clegane, aka The Hound, on his post-Game of Thrones plans. https://t.co/ffyLfstuWE https://t.co/F7ff9…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:39,rt ditzkoff rory mccann aka sandor clegane aka the hound on his post game of throne plan http co ffylfstuwe http co f7ff9
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:39,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
@Fitzin_Around That and clegane bowl were great,05/13/2019,Sandor Clegane,Pos,0.8,0.75,05/13/2019 23:58:38,fitzin_around that and clegane bowl were great
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:36,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
RT @spicderling: this scene just shows how they both helped each other become who they are right now. and arya calling him sandor instead o…,05/13/2019,Sandor Clegane,Pos,0.08035714285714285,0.45535714285714285,05/13/2019 23:58:35,rt spicderling this scene just show how they both helped each other become who they are right now and arya calling him sandor instead
"RT @PatriotCheese: Cersi walking pass the Mountain and the Hound like
#GameofThrones https://t.co/mKZtlBKdHb",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:29,rt patriotcheese cersi walking pas the mountain and the hound like gameofthrones http co mkztlbkdhb
RT @PaulsEggs1: Cersei  walkin pass the Hound and the Mountain #GameOfThrones https://t.co/I7BCypWX3R,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:28,rt paulseggs1 cersei walkin pas the hound and the mountain gameofthrones http co i7bcypwx3r
RT @pottermcu: arya and the hound arriving in king’s landing to end the war #gameofthrones https://t.co/T830CiKN2L,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:23,rt pottermcu arya and the hound arriving in king landing to end the war gameofthrones http co t830cikn2l
RT @LordBalvin: THE FUCKING CLEGANE BOWL. #GameOfThrones https://t.co/8UVj8gMZDz,05/13/2019,Sandor Clegane,Neg,-0.6,0.8,05/13/2019 23:58:23,rt lordbalvin the fucking clegane bowl gameofthrones http co 8uvj8gmzdz
@ultjikojok Exactly! I was so upset with what happened to Cersei... the only thing that made me really happy was the Hound's storyline,05/13/2019,Sandor Clegane,Pos,0.37083333333333335,0.75,05/13/2019 23:58:22,ultjikojok exactly wa so upset with what happened to cersei the only thing that made me really happy wa the hound storyline
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:58:21,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
RT @AnthonyBLSmith: Cersei politely sidestepping the Hound... my favorite shit maybe ever.,05/13/2019,Sandor Clegane,Pos,0.15,0.9,05/13/2019 23:58:19,rt anthonyblsmith cersei politely sidestepping the hound my favorite shit maybe ever
"RT @kiddo_54: Cersei walking past The Hound and The Mountain 

#GameOfThrones https://t.co/T1mrZvTYqI",05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:58:16,rt kiddo_54 cersei walking past the hound and the mountain gameofthrones http co t1mrzvtyqi
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:58:16,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:58:16,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:58:15,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
"RT @kendallybrown: *The Hound vs. The Mountain*

Cersei:

#GameofThrones #DemThrones https://t.co/Z9H7AcNvMX",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:14,rt kendallybrown the hound v the mountain cersei gameofthrones demthrones http co z9h7acnvmx
"RT @aryaisntnoone: He was one of the best characters of Game of Thrones. So thank you, Sandor Clegane. #GameofThrones https://t.co/EPegAFTV…",05/13/2019,Sandor Clegane,Pos,0.3,0.35,05/13/2019 23:58:14,rt aryaisntnoone he wa one of the best character of game of throne so thank you sandor clegane gameofthrones http co epegaftv
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:10,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
RT @LordBalvin: THE FUCKING CLEGANE BOWL. #GameOfThrones https://t.co/8UVj8gMZDz,05/13/2019,Sandor Clegane,Neg,-0.6,0.8,05/13/2019 23:58:09,rt lordbalvin the fucking clegane bowl gameofthrones http co 8uvj8gmzdz
"RT @mariiizrandom: Arya calling The Hound by Sandor showed how much their relationship as evolved.

The Hound not wanting Arya to die with…",05/13/2019,Sandor Clegane,Pos,0.2,0.2,05/13/2019 23:58:08,rt mariiizrandom arya calling the hound by sandor showed how much their relationship a evolved the hound not wanting arya to die with
"RT @ahmadhishaam: #GameOfThrones

Cersei walking past the Hound and the Mountain: https://t.co/fXQ6lWNuuh",05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:58:05,rt ahmadhishaam gameofthrones cersei walking past the hound and the mountain http co fxq6lwnuuh
"RT @FoldableHuman: ""Don't be me, Girl""
""I poisoned every male heir of House Frey""
""Huh?""
""I literally butchered Black Walder and Lame Lotha…",05/13/2019,Sandor Clegane,Neg,-0.2222222222222222,0.42777777777777776,05/13/2019 23:58:04,rt foldablehuman don be me girl poisoned every male heir of house frey huh literally butchered black walder and lame lotha
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:58:03,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:58:02,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"@aramjabbari @AndrewNK There is no world that the character of Arya, who spent years learning to be a skilled assas… https://t.co/GgtOsYG6Dr",05/13/2019,Sandor Clegane,Pos,0.2,0.3,05/13/2019 23:58:01,aramjabbari andrewnk there is no world that the character of arya who spent year learning to be skilled assas http co ggtosyg6dr
RT @LordBalvin: THE FUCKING CLEGANE BOWL. #GameOfThrones https://t.co/8UVj8gMZDz,05/13/2019,Sandor Clegane,Neg,-0.6,0.8,05/13/2019 23:57:58,rt lordbalvin the fucking clegane bowl gameofthrones http co 8uvj8gmzdz
"Have you ever loved a character so much that you wanted them to die?

Thank you, Sandor Clegane

[Thread]… https://t.co/lgCYQn62nR",05/13/2019,Sandor Clegane,Pos,0.44999999999999996,0.5,05/13/2019 23:57:58,have you ever loved character so much that you wanted them to die thank you sandor clegane thread http co lgcyqn62nr
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:57,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:57:57,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
The Hound! https://t.co/ylQA8yULSY,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:54,the hound http co ylqa8yulsy
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:52,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:49,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:48,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @LordSnow: Clegane Bowl didn't disappoint 💪⚔️ #GameofThrones https://t.co/mfQotMOF22,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:45,rt lordsnow clegane bowl didn disappoint gameofthrones http co mfqotmof22
RT @LordBalvin: THE HOUND OTHERWISE KNOWN AS SANDOR CLEGANE IS THE GREATEST CHARACTER OF ALL TIME #GameOfThrones https://t.co/CiU2HBrw3b,05/13/2019,Sandor Clegane,Pos,1.0,1.0,05/13/2019 23:57:45,rt lordbalvin the hound otherwise known a sandor clegane is the greatest character of all time gameofthrones http co ciu2hbrw3b
RT @MsPettySavage1: To the Hound. #DemThrones #GameofThrones https://t.co/W6VLHgLEtp,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:43,rt mspettysavage1 to the hound demthrones gameofthrones http co w6vlhgletp
"RT @taylor_zowie: Cersei walking  by Clegane Bowl..
#GameofThronesseason8episode5 https://t.co/67hd2TTqF6",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:42,rt taylor_zowie cersei walking by clegane bowl gameofthronesseason8episode5 http co 67hd2ttqf6
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:40,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
"RT @mariiizrandom: Arya calling The Hound by Sandor showed how much their relationship as evolved.

The Hound not wanting Arya to die with…",05/13/2019,Sandor Clegane,Pos,0.2,0.2,05/13/2019 23:57:38,rt mariiizrandom arya calling the hound by sandor showed how much their relationship a evolved the hound not wanting arya to die with
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:37,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:31,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
@MMAGreg1 @GfromStaeFarm The hound told Arya not to be like him &amp; to look at his face bc he’s been seeking revenge… https://t.co/narZiSkxIG,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:30,mmagreg1 gfromstaefarm the hound told arya not to be like him amp to look at his face bc he been seeking revenge http co narziskxig
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:29,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:28,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:57:26,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
"RT @ahmadhishaam: #GameOfThrones

Cersei walking past the Hound and the Mountain: https://t.co/fXQ6lWNuuh",05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:22,rt ahmadhishaam gameofthrones cersei walking past the hound and the mountain http co fxq6lwnuuh
RT @kyle4prezident: cersei running past the mountain and the hound as the entire city crumbles and burns around her https://t.co/2RWdBhCCQq,05/13/2019,Sandor Clegane,Neg,-0.125,0.4375,05/13/2019 23:57:18,rt kyle4prezident cersei running past the mountain and the hound a the entire city crumbles and burn around her http co 2rwdbhccqq
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:18,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
"RT @mariiizrandom: Arya calling The Hound by Sandor showed how much their relationship as evolved.

The Hound not wanting Arya to die with…",05/13/2019,Sandor Clegane,Pos,0.2,0.2,05/13/2019 23:57:16,rt mariiizrandom arya calling the hound by sandor showed how much their relationship a evolved the hound not wanting arya to die with
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:14,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:14,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
"RT @WiCnet: Rory McCann talks us through the Hound's big brawl on last night's #GameofThrones. ""I’m absolutely sure I’m going to be limping…",05/13/2019,Sandor Clegane,Pos,0.16666666666666666,0.35185185185185186,05/13/2019 23:57:11,rt wicnet rory mccann talk u through the hound big brawl on last night gameofthrones m absolutely sure m going to be limping
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:11,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
RT @supermeaad: cersie with the hound and the mountain #GameofThrones https://t.co/hi0G17beQ9,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:11,rt supermeaad cersie with the hound and the mountain gameofthrones http co hi0g17beq9
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:57:10,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:09,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
@theKen_Miller @YaboyDrew17 No you weren’t Ken that shit was lit...they can’t please everyone. Idc if I killed the… https://t.co/Fw4rEkRra7,05/13/2019,Sandor Clegane,Neg,-0.2,0.4,05/13/2019 23:57:07,theken_miller yaboydrew17 no you weren ken that shit wa lit they can please everyone idc if killed the http co fw4rekrra7
"cersei walking past the hound and the mountain 🤣😂
 #GameofThrones https://t.co/IJsglR0Ny5",05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:57:03,cersei walking past the hound and the mountain gameofthrones http co ijsglr0ny5
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:57:03,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:02,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
"RT @imshvan: Cersei walking through CLEGANE BOWL like
#GameofThrones 
https://t.co/9uFiaLvKdQ",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:02,rt imshvan cersei walking through clegane bowl like gameofthrones http co 9ufialvkdq
RT @JavierDickstein: #GameOfThrones me when the Mountain put his fingers on Sandor Clegane’s eyes https://t.co/lwlBilHT8P,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:02,rt javierdickstein gameofthrones me when the mountain put his finger on sandor clegane eye http co lwlbilht8p
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:02,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
"RT @ashuranjananand: The hound

Faced his biggest fear: His brother and Fire

And died, A hero.. 
Rest in peace Sandor 💐 
#GameOfThrones #G…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:57:00,rt ashuranjananand the hound faced his biggest fear his brother and fire and died hero rest in peace sandor gameofthrones
"RT @IamIamerna: We SALUTE to a legend, who fulfilled his life's mission to the very end,
SANDOR FUCKING CLEGANE, FIRST OF HIS NAME, FATHER…",05/13/2019,Sandor Clegane,Neg,-0.04999999999999999,0.4777777777777778,05/13/2019 23:56:57,rt iamiamerna we salute to legend who fulfilled his life mission to the very end sandor fucking clegane first of his name father
clegane bowl was v 300  @ClamsAndCockles,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:56,clegane bowl wa 300 clamsandcockles
RT @Phanny_Pack08: Cersei walking between The Hound and The Mountain #GameofThrones https://t.co/iv7syu1H5V,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:56,rt phanny_pack08 cersei walking between the hound and the mountain gameofthrones http co iv7syu1h5v
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:55,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
RT @devin_big25: Cersei walking past Clegane and the Mountain  #GameofThrones https://t.co/1K7WTqYwsw,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:55,rt devin_big25 cersei walking past clegane and the mountain gameofthrones http co 1k7wtqywsw
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:56:53,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:52,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
Sandor Clegane was my favorite character #gameofthrones,05/13/2019,Sandor Clegane,Pos,0.5,1.0,05/13/2019 23:56:52,sandor clegane wa my favorite character gameofthrones
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:56:49,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @phonoxide: cersei walking past the hound and the mountain  #gameofthrones https://t.co/118uvJ7eaa,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:48,rt phonoxide cersei walking past the hound and the mountain gameofthrones http co 118uvj7eaa
"RT @mariiizrandom: Arya calling The Hound by Sandor showed how much their relationship as evolved.

The Hound not wanting Arya to die with…",05/13/2019,Sandor Clegane,Pos,0.2,0.2,05/13/2019 23:56:47,rt mariiizrandom arya calling the hound by sandor showed how much their relationship a evolved the hound not wanting arya to die with
the hound definitely was like arya pop for a good minute,05/13/2019,Sandor Clegane,Pos,0.35,0.55,05/13/2019 23:56:46,the hound definitely wa like arya pop for good minute
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:46,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
RT @LordSnow: Clegane Bowl didn't disappoint 💪⚔️ #GameofThrones https://t.co/mfQotMOF22,05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:44,rt lordsnow clegane bowl didn disappoint gameofthrones http co mfqotmof22
The Hound and the Mountain finally.,05/13/2019,Sandor Clegane,Neu,0.0,1.0,05/13/2019 23:56:43,the hound and the mountain finally
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:43,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
"RT @rvbiari: the hound: 😡
the mountain: 👿 
cersei: https://t.co/zJWBuYVo5V",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:42,rt rvbiari the hound the mountain cersei http co zjwbuyvo5v
RT @nobleroger: Cersei walking past the Hound and the Mountain like #GOTS8E5 #GamefThrones https://t.co/1V1mDAwfSj,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:39,rt nobleroger cersei walking past the hound and the mountain like gots8e5 gamefthrones http co 1v1mdawfsj
"RT @thronesfacts: RIP to a legend #Clegane 

#GameofThrones https://t.co/f4hkEnzfew",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:38,rt thronesfacts rip to legend clegane gameofthrones http co f4hkenzfew
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:36,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
"RT @mariiizrandom: Arya calling The Hound by Sandor showed how much their relationship as evolved.

The Hound not wanting Arya to die with…",05/13/2019,Sandor Clegane,Pos,0.2,0.2,05/13/2019 23:56:36,rt mariiizrandom arya calling the hound by sandor showed how much their relationship a evolved the hound not wanting arya to die with
RT @devin_big25: Cersei walking past Clegane and the Mountain  #GameofThrones https://t.co/1K7WTqYwsw,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:36,rt devin_big25 cersei walking past clegane and the mountain gameofthrones http co 1k7wtqywsw
"RT @tutaetear: #GameOfThrones
Sandor Clegane afraid of fire fell and died in the fire i- https://t.co/4CtGuu8WVS",05/13/2019,Sandor Clegane,Neg,-0.6,0.9,05/13/2019 23:56:33,rt tutaetear gameofthrones sandor clegane afraid of fire fell and died in the fire http co 4ctguu8wvs
"RT @stormbornjedi: characters we lost tonight:

-cersei
-jaime
-jaime’s character development 
-sandor clegane
-varys
-euron
-qyburn
-the m…",05/13/2019,Sandor Clegane,Neu,0.0,0.0,05/13/2019 23:56:32,rt stormbornjedi character we lost tonight cersei jaime jaime character development sandor clegane varys euron qyburn the
RT @sarah_hartman22: Cersei said “I’m just gonna....I’m     gon—sorry just gonna squeeeze past here real quick thaaaank you” to the Hound &amp;…,05/13/2019,Sandor Clegane,Pos,0.125,0.5,05/13/2019 23:56:26,rt sarah_hartman22 cersei said m just gonna m gon sorry just gonna squeeeze past here real quick thaaaank you to the hound amp
RT @ShubhraDalakoti: Cersei walking past The Hound and The Mountain #GameofThrones https://t.co/CAyCnBuUcT,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:24,rt shubhradalakoti cersei walking past the hound and the mountain gameofthrones http co caycnbuuct
RT @cestlaviestoot: Cersei walking past ser Gregor and the hound #GameOfThrones https://t.co/1WvUyHz0Jp,05/13/2019,Sandor Clegane,Neg,-0.25,0.25,05/13/2019 23:56:24,rt cestlaviestoot cersei walking past ser gregor and the hound gameofthrones http co 1wvuyhz0jp
